GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ID	ADDRESS
194	3	6	28	1779790	MS	Mississippi	31.720917	-89.699644	"31.720917,-89.699644"	194	"Hwy 35, Mt Olive, MS 39119, USA"
195	3	6	28	1779790	MS	Mississippi	31.677703	-89.036319	"31.677703,-89.036319"	195	"818 Reid Rd, Laurel, MS 39443, USA"
196	3	6	1	1779775	AL	Alabama	31.630184	-88.373801	"31.630184,-88.373801"	196	"Healing Springs Ave, Millry, AL 36558, USA"
197	3	6	1	1779775	AL	Alabama	31.578371	-87.712164	"31.578371,-87.712164"	197	"Morning Star Rd, Grove Hill, AL 36451, USA"
198	3	6	1	1779775	AL	Alabama	31.522274	-87.051483	"31.522274,-87.051483"	198	"Unnamed Rd, Evergreen, AL 36401, USA"
199	3	6	1	1779775	AL	Alabama	31.461904	-86.391831	"31.461904,-86.391831"	199	"20572-20574 Andalusia Hwy, Dozier, AL 36028, USA"
200	3	6	1	1779775	AL	Alabama	31.397274	-85.733281	"31.397274,-85.733281"	200	"Fort Rucker, AL 36362, USA"
201	3	5	13	1705317	GA	Georgia	31.328398	-85.075905	"31.328398,-85.075905"	201	"Old River Rd, Blakely, GA 39823, USA"
202	3	5	13	1705317	GA	Georgia	31.255289	-84.419776	"31.255289,-84.419776"	202	"State Highway 91, Newton, GA 39870, USA"
203	3	5	13	1705317	GA	Georgia	31.177962	-83.764962	"31.177962,-83.764962"	203	"1700-1834 1st Ave SE, Moultrie, GA 31768, USA"
204	3	5	13	1705317	GA	Georgia	31.096434	-83.111535	"31.096434,-83.111535"	204	"Unnamed Rd, Lakeland, GA 31635, USA"
205	3	5	13	1705317	GA	Georgia	31.01072	-82.459562	"31.01072,-82.459562"	205	"Unnamed Rd, Waycross, GA 31503, USA"
206	3	5	13	1705317	GA	Georgia	30.920838	-81.809111	"30.920838,-81.809111"	206	"5 Bailey Mill Rd, White Oak, GA 31568, USA"
207	4	8	4	1779777	AZ	Arizona	31.378603	-111.004503	"31.378603,-111.004503"	207	"Unnamed Rd, Coronado National Forest, Nogales, AZ 85621, USA"
208	4	8	4	1779777	AZ	Arizona	31.473818	-110.351051	"31.473818,-110.351051"	208	"Garden Canyon Rd, Hereford, AZ 85615, USA"
209	4	8	4	1779777	AZ	Arizona	31.564847	-109.695968	"31.564847,-109.695968"	209	"8297-8455 N Central Hwy, Mc Neal, AZ 85617, USA"
210	4	8	35	897535	NM	New Mexico	31.651673	-109.039323	"31.651673,-109.039323"	210	"Unnamed Rd, Animas, NM 88020, USA"
211	4	8	35	897535	NM	New Mexico	31.734279	-108.381185	"31.734279,-108.381185"	211	"Unnamed Rd, Hachita, NM 88040, USA"
212	4	8	35	897535	NM	New Mexico	31.812646	-107.721624	"31.812646,-107.721624"	212	"State Highway 9, Columbus, NM 88029, USA"
213	4	8	35	897535	NM	New Mexico	31.886759	-107.06071	"31.886759,-107.06071"	213	"A 007 County Rd, Anthony, NM 88021, USA"
214	3	7	48	1779801	TX	Texas	31.956603	-106.398517	"31.956603,-106.398517"	214	"Gateway S Blvd, El Paso, TX 79934, USA"
215	4	8	35	897535	NM	New Mexico	32.022163	-105.735117	"32.022163,-105.735117"	215	"F-006, Dell City, NM 79837, USA"
216	4	8	35	897535	NM	New Mexico	32.083426	-105.070584	"32.083426,-105.070584"	216	"County Road G008, Dell City, NM 79837, USA"
217	4	8	35	897535	NM	New Mexico	32.140378	-104.404991	"32.140378,-104.404991"	217	"National Parks Hwy, Carlsbad, NM 88220, USA"
218	4	8	35	897535	NM	New Mexico	32.19301	-103.738415	"32.19301,-103.738415"	218	"Unnamed Rd, Jal, NM 88252, USA"
219	4	8	35	897535	NM	New Mexico	32.241308	-103.07093	"32.241308,-103.07093"	219	"Unnamed Rd, Jal, NM 88252, USA"
220	3	7	48	1779801	TX	Texas	32.285265	-102.402615	"32.285265,-102.402615"	220	"1788 S Fm, Andrews, TX 79714, USA"
221	3	7	48	1779801	TX	Texas	32.324869	-101.733545	"32.324869,-101.733545"	221	"County Road 3300, Stanton, TX 79782, USA"
222	3	7	48	1779801	TX	Texas	32.360113	-101.063798	"32.360113,-101.063798"	222	"Unnamed Rd, Westbrook, TX 79565, USA"
223	3	7	48	1779801	TX	Texas	32.39099	-100.393453	"32.39099,-100.393453"	223	"248-762 County Road 100, Sweetwater, TX 79556, USA"
224	3	7	48	1779801	TX	Texas	32.417494	-99.722588	"32.417494,-99.722588"	224	"Peach St, Abilene, TX 79602, USA"
225	3	7	48	1779801	TX	Texas	32.439618	-99.051282	"32.439618,-99.051282"	225	"County Road 109, Cisco, TX 76437, USA"
226	3	7	48	1779801	TX	Texas	32.457358	-98.379613	"32.457358,-98.379613"	226	"County Road 114, Mingus, TX 76463, USA"
227	3	7	48	1779801	TX	Texas	32.470711	-97.707662	"32.470711,-97.707662"	227	"308-398 Sardius Blvd, Granbury, TX 76049, USA"
228	3	7	48	1779801	TX	Texas	32.479673	-97.035509	"32.479673,-97.035509"	228	"411 N Ward Rd, Midlothian, TX 76065, USA"
229	3	7	48	1779801	TX	Texas	32.484243	-96.363232	"32.484243,-96.363232"	229	"11300-11354 Sellmeyer Ln, Scurry, TX 75158, USA"
230	3	7	48	1779801	TX	Texas	32.48442	-95.690912	"32.48442,-95.690912"	230	"County Road 4503, Ben Wheeler, TX 75754, USA"
231	3	7	48	1779801	TX	Texas	32.480204	-95.018628	"32.480204,-95.018628"	231	"15095 County Road 3223, Gladewater, TX 75647, USA"
232	3	7	48	1779801	TX	Texas	32.471595	-94.346462	"32.471595,-94.346462"	232	"Liberty Rd, Marshall, TX 75672, USA"
233	3	7	22	1629543	LA	Louisiana	32.458596	-93.674492	"32.458596,-93.674492"	233	"Jimmie Davis Hwy, Bossier City, LA 71112, USA"
234	3	7	22	1629543	LA	Louisiana	32.441209	-93.002798	"32.441209,-93.002798"	234	"State Highway 516, Gibsland, LA 71028, USA"
235	3	7	22	1629543	LA	Louisiana	32.419438	-92.331459	"32.419438,-92.331459"	235	"135 Cadeville Cutoff Rd, West Monroe, LA 71292, USA"
236	3	7	22	1629543	LA	Louisiana	32.393287	-91.660555	"32.393287,-91.660555"	236	"43 Burrier Rd, Rayville, LA 71269, USA"
237	3	6	28	1779790	MS	Mississippi	32.362762	-90.990166	"32.362762,-90.990166"	237	"Unnamed Rd, Vicksburg, MS 39183, USA"
238	3	6	28	1779790	MS	Mississippi	32.327869	-90.320368	"32.327869,-90.320368"	238	"Spring Ridge, Clinton, MS 39056, USA"
239	3	6	28	1779790	MS	Mississippi	32.288615	-89.651241	"32.288615,-89.651241"	239	"941 Independence Rd, Bienville National Forest, Morton, MS 39117, USA"
240	3	6	28	1779790	MS	Mississippi	32.245009	-88.982861	"32.245009,-88.982861"	240	"2527 Hickory Fellowship Rd, Hickory, MS 39332, USA"
241	3	6	1	1779775	AL	Alabama	32.19706	-88.315307	"32.19706,-88.315307"	241	"Merrimac Rd, Lisman, AL 36912, USA"
242	3	6	1	1779775	AL	Alabama	32.144777	-87.648655	"32.144777,-87.648655"	242	"State Highway 25, Magnolia, AL 36754, USA"
243	3	6	1	1779775	AL	Alabama	32.088172	-86.982981	"32.088172,-86.982981"	243	"3455 Dallas County 324, Minter, AL 36761, USA"
244	3	6	1	1779775	AL	Alabama	32.027256	-86.318359	"32.027256,-86.318359"	244	"Surles Rd, Lapine, AL 36046, USA"
245	3	6	1	1779775	AL	Alabama	31.962041	-85.654865	"31.962041,-85.654865"	245	"Unnamed Rd, Banks, AL 36005, USA"
246	3	5	13	1705317	GA	Georgia	31.892542	-84.992572	"31.892542,-84.992572"	246	"Lewis Pl, Georgetown, GA 39854, USA"
247	3	5	13	1705317	GA	Georgia	31.818772	-84.331553	"31.818772,-84.331553"	247	"1800-1884 Chenney Rd, Bronwood, GA 39826, USA"
248	3	5	13	1705317	GA	Georgia	31.740747	-83.67188	"31.740747,-83.67188"	248	"State Highway 7, Ashburn, GA 31714, USA"
249	3	5	13	1705317	GA	Georgia	31.658482	-83.013625	"31.658482,-83.013625"	249	"16812 Bowens Mill Rd, Wray, GA 31798, USA"
250	3	5	13	1705317	GA	Georgia	31.571995	-82.356857	"31.571995,-82.356857"	250	"Bobwhite Rd, Mershon, GA 31551, USA"
251	3	5	13	1705317	GA	Georgia	31.481304	-81.701646	"31.481304,-81.701646"	251	"1783-1905 Akin Rd, Jesup, GA 31546, USA"
252	4	8	4	1779777	AZ	Arizona	31.838575	-111.775275	"31.838575,-111.775275"	252	"Unnamed Rd, Sells, AZ 85634, USA"
253	4	8	4	1779777	AZ	Arizona	31.938846	-111.118769	"31.938846,-111.118769"	253	"W Calle Siete, Sahuarita, AZ 85629, USA"
254	4	8	4	1779777	AZ	Arizona	32.034915	-110.460528	"32.034915,-110.460528"	254	"E Salcido Rd, Vail, AZ 85641, USA"
255	4	8	4	1779777	AZ	Arizona	32.126762	-109.80062	"32.126762,-109.80062"	255	"E Robbs Rd, Willcox, AZ 85643, USA"
256	4	8	4	1779777	AZ	Arizona	32.214369	-109.139114	"32.214369,-109.139114"	256	"Riley Rd, San Simon, AZ 85632, USA"
257	4	8	35	897535	NM	New Mexico	32.297717	-108.47608	"32.297717,-108.47608"	257	"Unnamed Rd, Silver City, NM 88061, USA"
258	4	8	35	897535	NM	New Mexico	32.37679	-107.811591	"32.37679,-107.811591"	258	"Unnamed Rd, Deming, NM 88030, USA"
259	4	8	35	897535	NM	New Mexico	32.451571	-107.145719	"32.451571,-107.145719"	259	"Unnamed Rd, NM, USA"
260	4	8	35	897535	NM	New Mexico	32.522044	-106.478538	"32.522044,-106.478538"	260	"Unnamed Rd, White Sands Missile Range, NM 88002, USA"
261	4	8	35	897535	NM	New Mexico	32.588195	-105.810122	"32.588195,-105.810122"	261	"Unnamed Rd, Alamogordo, NM 88310, USA"
262	4	8	35	897535	NM	New Mexico	32.650011	-105.140546	"32.650011,-105.140546"	262	"Unnamed Rd, Pi?on, NM 88344, USA"
263	4	8	35	897535	NM	New Mexico	32.707478	-104.469887	"32.707478,-104.469887"	263	"361 E Kincaid Ranch Rd, Artesia, NM 88210, USA"
264	4	8	35	897535	NM	New Mexico	32.760584	-103.798221	"32.760584,-103.798221"	264	"Unnamed Rd, Hobbs, NM 88240, USA"
265	4	8	35	897535	NM	New Mexico	32.809319	-103.125626	"32.809319,-103.125626"	265	"9106-9758 N Denver City Hwy, Hobbs, NM 88242, USA"
266	3	7	48	1779801	TX	Texas	32.853673	-102.45218	"32.853673,-102.45218"	266	"County Road 123, Loop, TX 79342, USA"
267	3	7	48	1779801	TX	Texas	32.893635	-101.777963	"32.893635,-101.777963"	267	"Farm to Market 1210, O'Donnell, TX 79351, USA"
268	3	7	48	1779801	TX	Texas	32.929198	-101.103053	"32.929198,-101.103053"	268	"Unnamed Rd, Fluvanna, TX 79517, USA"
269	3	7	48	1779801	TX	Texas	32.960354	-100.427531	"32.960354,-100.427531"	269	"County Road 213, Rotan, TX 79546, USA"
270	3	7	48	1779801	TX	Texas	32.987097	-99.751476	"32.987097,-99.751476"	270	"Unnamed Rd, Stamford, TX 79553, USA"
271	3	7	48	1779801	TX	Texas	33.009422	-99.07497	"33.009422,-99.07497"	271	"Farm to Market 209, Woodson, TX 76491, USA"
272	3	7	48	1779801	TX	Texas	33.027323	-98.398093	"33.027323,-98.398093"	272	"Farm to Market 1191, Jacksboro, TX 76458, USA"
273	3	7	48	1779801	TX	Texas	33.040796	-97.720927	"33.040796,-97.720927"	273	"794 County Road 3791, Paradise, TX 76073, USA"
274	3	7	48	1779801	TX	Texas	33.049839	-97.043553	"33.049839,-97.043553"	274	"1865 College Ave, Lewisville, TX 75077, USA"
275	3	7	48	1779801	TX	Texas	33.054451	-96.366054	"33.054451,-96.366054"	275	"415 S Fm 1138, Nevada, TX 75173, USA"
276	3	7	48	1779801	TX	Texas	33.054629	-95.68851	"33.054629,-95.68851"	276	"County Road 1171, Sulphur Springs, TX 75482, USA"
277	3	7	48	1779801	TX	Texas	33.050375	-95.011004	"33.050375,-95.011004"	277	"Farm to Market Road 1520, Pittsburg, TX 75686, USA"
278	3	7	48	1779801	TX	Texas	33.041688	-94.333618	"33.041688,-94.333618"	278	"N Tobacco Rd, Linden, TX 75563, USA"
279	3	7	5	68085	AR	Arkansas	33.028572	-93.656432	"33.028572,-93.656432"	279	"County Road 8, Bradley, AR 71826, USA"
280	3	7	22	1629543	LA	Louisiana	33.011027	-92.979529	"33.011027,-92.979529"	280	"State Highway 161, Haynesville, LA 71038, USA"
281	3	7	22	1629543	LA	Louisiana	32.989059	-92.30299	"32.989059,-92.30299"	281	"N Tucker Town Rd, Marion, LA 71260, USA"
282	3	7	22	1629543	LA	Louisiana	32.962672	-91.626896	"32.962672,-91.626896"	282	"16151-16999 Dogwood Dr, Jones, LA 71250, USA"
283	3	6	28	1779790	MS	Mississippi	32.93187	-90.951327	"32.93187,-90.951327"	283	"State Highway 1, Rolling Fork, MS 39159, USA"
284	3	6	28	1779790	MS	Mississippi	32.896662	-90.276365	"32.896662,-90.276365"	284	"4783-5989 Mollett Rd, Benton, MS 39039, USA"
285	3	6	28	1779790	MS	Mississippi	32.857054	-89.602089	"32.857054,-89.602089"	285	"2410 Pleasant Grove Rd, Carthage, MS 39051, USA"
286	3	6	28	1779790	MS	Mississippi	32.813054	-88.928578	"32.813054,-88.928578"	286	"1000-1014 County Road 648, Philadelphia, MS 39350, USA"
287	3	6	1	1779775	AL	Alabama	32.764671	-88.255912	"32.764671,-88.255912"	287	"County Road 24, Epes, AL 35460, USA"
288	3	6	1	1779775	AL	Alabama	32.711916	-87.584168	"32.711916,-87.584168"	288	"17-23 Hutchinson Ln, Greensboro, AL 36744, USA"
289	3	6	1	1779775	AL	Alabama	32.6548	-86.913425	"32.6548,-86.913425"	289	"910 County Road 313, Plantersville, AL 36758, USA"
290	3	6	1	1779775	AL	Alabama	32.593334	-86.243759	"32.593334,-86.243759"	290	"130 Dena Ct, Wetumpka, AL 36092, USA"
291	3	6	1	1779775	AL	Alabama	32.527532	-85.575247	"32.527532,-85.575247"	291	"Interstate 85, Auburn, AL 36832, USA"
292	3	5	13	1705317	GA	Georgia	32.457406	-84.907964	"32.457406,-84.907964"	292	"5025 Steam Mill Rd, Columbus, GA 31907, USA"
293	3	5	13	1705317	GA	Georgia	32.382971	-84.241983	"32.382971,-84.241983"	293	"1849 Brooks Mill Rd, Ideal, GA 31041, USA"
294	3	5	13	1705317	GA	Georgia	32.304244	-83.57738	"32.304244,-83.57738"	294	"Fire Road 1030, Hawkinsville, GA 31036, USA"
295	3	5	13	1705317	GA	Georgia	32.221239	-82.914227	"32.221239,-82.914227"	295	"County Road 214, Alamo, GA 30411, USA"
296	3	5	13	1705317	GA	Georgia	32.133975	-82.252595	"32.133975,-82.252595"	296	"Weyerhaeuser Rd, Lyons, GA 30436, USA"
297	3	5	13	1705317	GA	Georgia	32.042468	-81.592555	"32.042468,-81.592555"	297	"Unnamed Rd, Pembroke, GA 31321, USA"
298	3	5	13	1705317	GA	Georgia	31.946738	-80.934177	"31.946738,-80.934177"	298	"43 Shad River Rd, Savannah, GA 31410, USA"
299	4	8	4	1779777	AZ	Arizona	32.183597	-113.213144	"32.183597,-113.213144"	299	"El Camino Del Diablo, AZ, USA"
300	4	8	4	1779777	AZ	Arizona	32.293179	-112.555575	"32.293179,-112.555575"	300	"Indn Route 34, Ajo, AZ 85321, USA"
301	4	8	4	1779777	AZ	Arizona	32.398565	-111.896095	"32.398565,-111.896095"	301	"Unnamed Rd, Sells, AZ 85634, USA"
302	4	8	4	1779777	AZ	Arizona	32.499732	-111.234772	"32.499732,-111.234772"	302	"E Grand Valley Dr, Marana, AZ 85658, USA"
303	4	8	4	1779777	AZ	Arizona	32.596661	-110.571674	"32.596661,-110.571674"	303	"Unnamed Rd, San Manuel, AZ 85631, USA"
304	4	8	4	1779777	AZ	Arizona	32.689331	-109.90687	"32.689331,-109.90687"	304	"Swift Trail, Coronado National Forest, Safford, AZ 85546, USA"
305	4	8	4	1779777	AZ	Arizona	32.777722	-109.240432	"32.777722,-109.240432"	305	"Unnamed Rd, Duncan, AZ 85534, USA"
306	4	8	35	897535	NM	New Mexico	32.861818	-108.572431	"32.861818,-108.572431"	306	"Evans Lake Rd, Silver City, NM 88061, USA"
307	4	8	35	897535	NM	New Mexico	32.9416	-107.902942	"32.9416,-107.902942"	307	"Unnamed Rd, Gila National Forest, Hanover, NM 88041, USA"
308	4	8	35	897535	NM	New Mexico	33.017052	-107.232038	"33.017052,-107.232038"	308	"Unnamed Rd, Truth or Consequences, NM 87901, USA"
309	4	8	35	897535	NM	New Mexico	33.088158	-106.559794	"33.088158,-106.559794"	309	"Wsmr P Route 7, NM, USA"
310	4	8	35	897535	NM	New Mexico	33.154904	-105.886286	"33.154904,-105.886286"	310	"1-91 Gato Mountain Rd, Tularosa, NM 88352, USA"
311	4	8	35	897535	NM	New Mexico	33.217276	-105.211592	"33.217276,-105.211592"	311	"Unnamed Rd, Mayhill, NM 88339, USA"
312	4	8	35	897535	NM	New Mexico	33.27526	-104.535789	"33.27526,-104.535789"	312	"Unnamed Rd, Dexter, NM 88230, USA"
313	4	8	35	897535	NM	New Mexico	33.328844	-103.858956	"33.328844,-103.858956"	313	"Unnamed Rd, Roswell, NM 88203, USA"
314	4	8	35	897535	NM	New Mexico	33.378018	-103.181172	"33.378018,-103.181172"	314	"Unnamed Rd, Tatum, NM 88267, USA"
315	3	7	48	1779801	TX	Texas	33.422771	-102.502518	"33.422771,-102.502518"	315	"3551-3599 Wagon Wheel, Levelland, TX 79336, USA"
316	3	7	48	1779801	TX	Texas	33.463093	-101.823074	"33.463093,-101.823074"	316	"County Road 7500, Lubbock, TX 79423, USA"
317	3	7	48	1779801	TX	Texas	33.498977	-101.14292	"33.498977,-101.14292"	317	"Unnamed Rd, Spur, TX 79370, USA"
318	3	7	48	1779801	TX	Texas	33.530414	-100.46214	"33.530414,-100.46214"	318	"County Road 438, Guthrie, TX 79236, USA"
319	3	7	48	1779801	TX	Texas	33.557398	-99.780815	"33.557398,-99.780815"	319	"County Road 4011, Benjamin, TX 79505, USA"
320	3	7	48	1779801	TX	Texas	33.579924	-99.099028	"33.579924,-99.099028"	320	"Unnamed Rd, Seymour, TX 76380, USA"
321	3	7	48	1779801	TX	Texas	33.597986	-98.416862	"33.597986,-98.416862"	321	"Veitenheimer Rd, Windthorst, TX 76389, USA"
322	3	7	48	1779801	TX	Texas	33.611581	-97.734399	"33.611581,-97.734399"	322	"Perkins Rd, Bowie, TX 76230, USA"
323	3	7	48	1779801	TX	Texas	33.620706	-97.051724	"33.620706,-97.051724"	323	"Unnamed Rd, Gainesville, TX 76240, USA"
324	3	7	48	1779801	TX	Texas	33.625359	-96.36892	"33.625359,-96.36892"	324	"County Road 1225, Savoy, TX 75479, USA"
325	3	7	48	1779801	TX	Texas	33.625539	-95.686071	"33.625539,-95.686071"	325	"23900 Co Rd, Brookston, TX 75421, USA"
326	3	7	48	1779801	TX	Texas	33.621247	-95.003261	"33.621247,-95.003261"	326	"County Road 3200, Clarksville, TX 75426, USA"
327	3	7	5	68085	AR	Arkansas	33.612482	-94.320572	"33.612482,-94.320572"	327	"383-409 Pole Rd, Ashdown, AR 71822, USA"
328	3	7	5	68085	AR	Arkansas	33.599246	-93.63809	"33.599246,-93.63809"	328	"2702-2706 Arkansas 174, Hope, AR 71801, USA"
329	3	7	5	68085	AR	Arkansas	33.581544	-92.955896	"33.581544,-92.955896"	329	"Quachita Road 490, Camden, AR 71701, USA"
330	3	7	5	68085	AR	Arkansas	33.559378	-92.274075	"33.559378,-92.274075"	330	"Bradley Road 70A, Banks, AR 71631, USA"
331	3	7	5	68085	AR	Arkansas	33.532752	-91.59271	"33.532752,-91.59271"	331	"Collins-Lacey Rd, Dermott, AR 71638, USA"
332	3	6	28	1779790	MS	Mississippi	33.501673	-90.911883	"33.501673,-90.911883"	332	"Clemens Rd, Leland, MS 38756, USA"
333	3	6	28	1779790	MS	Mississippi	33.466147	-90.231676	"33.466147,-90.231676"	333	"41001 County Road 555, Sidon, MS 38954, USA"
334	3	6	28	1779790	MS	Mississippi	33.426182	-89.552172	"33.426182,-89.552172"	334	"610-616 River Rd, Kilmichael, MS 39747, USA"
335	3	6	28	1779790	MS	Mississippi	33.381786	-88.873451	"33.381786,-88.873451"	335	"State Highway 25, Starkville, MS 39759, USA"
336	3	6	1	1779775	AL	Alabama	33.332968	-88.195594	"33.332968,-88.195594"	336	"County Road 26, Carrollton, AL 35447, USA"
337	3	6	1	1779775	AL	Alabama	33.279738	-87.518681	"33.279738,-87.518681"	337	"6701 Jade Point, Tuscaloosa, AL 35406, USA"
338	3	6	1	1779775	AL	Alabama	33.222108	-86.842793	"33.222108,-86.842793"	338	"1544 Caribbean Cir, Alabaster, AL 35007, USA"
339	3	6	1	1779775	AL	Alabama	33.160089	-86.168006	"33.160089,-86.168006"	339	"Unnamed Rd, Talladega National Forest, Goodwater, AL 35072, USA"
340	3	6	1	1779775	AL	Alabama	33.093695	-85.4944	"33.093695,-85.4944"	340	"1398-1650 Chambers County 143, Roanoke, AL 36274, USA"
341	3	5	13	1705317	GA	Georgia	33.02294	-84.822052	"33.02294,-84.822052"	341	"341-399 Tiggs Rd, Greenville, GA 30222, USA"
342	3	5	13	1705317	GA	Georgia	32.947837	-84.151037	"32.947837,-84.151037"	342	"1501-1599 Yatesville-Barnesville Rd, Yatesville, GA 31097, USA"
343	3	5	13	1705317	GA	Georgia	32.868403	-83.481431	"32.868403,-83.481431"	343	"1581 Griswoldville Rd, Macon, GA 31217, USA"
344	3	5	13	1705317	GA	Georgia	32.784654	-82.813308	"32.784654,-82.813308"	344	"Bill Oliver Rd, Tennille, GA 31089, USA"
345	3	5	13	1705317	GA	Georgia	32.696608	-82.146741	"32.696608,-82.146741"	345	"84 Sand Trail, Garfield, GA 30425, USA"
346	3	5	13	1705317	GA	Georgia	32.604282	-81.481803	"32.604282,-81.481803"	346	"11201-11299 Newington Hwy, Newington, GA 30446, USA"
347	3	5	45	1779799	SC	South Carolina	32.507696	-80.818565	"32.507696,-80.818565"	347	"Old Tressle Rd, Ridgeland, SC 29936, USA"
348	4	8	4	1779777	AZ	Arizona	32.50854	-114.664061	"32.50854,-114.664061"	348	"Avenue C, Somerton, AZ 85350, USA"
349	4	8	4	1779777	AZ	Arizona	32.627495	-114.005801	"32.627495,-114.005801"	349	"Unnamed Rd, Wellton, AZ 85356, USA"
350	4	8	4	1779777	AZ	Arizona	32.742263	-113.345454	"32.742263,-113.345454"	350	"Unnamed Rd, DATELAND, AZ 85333, USA"
351	4	8	4	1779777	AZ	Arizona	32.85282	-112.683084	"32.85282,-112.683084"	351	"Unnamed Rd, Gila Bend, AZ 85337, USA"
352	4	8	4	1779777	AZ	Arizona	32.959144	-112.01876	"32.959144,-112.01876"	352	"8585-8613 N Porter Rd, Maricopa, AZ 85138, USA"
353	4	8	4	1779777	AZ	Arizona	33.061213	-111.35255	"33.061213,-111.35255"	353	"N Dogwood Rd, Florence, AZ 85132, USA"
354	4	8	4	1779777	AZ	Arizona	33.159005	-110.684524	"33.159005,-110.684524"	354	"Mescat Creek, AZ, USA"
355	4	8	4	1779777	AZ	Arizona	33.252502	-110.014754	"33.252502,-110.014754"	355	"Unnamed Rd, Fort Thomas, AZ 85536, USA"
356	4	8	4	1779777	AZ	Arizona	33.341683	-109.343312	"33.341683,-109.343312"	356	"Coronado Trail, Apache National Forest, Clifton, AZ 85533, USA"
357	4	8	35	897535	NM	New Mexico	33.42653	-108.670272	"33.42653,-108.670272"	357	"Bearwallow Fire Rd, Gila National Forest, GLENWOOD, NM 88039, USA"
358	4	8	35	897535	NM	New Mexico	33.507026	-107.995708	"33.507026,-107.995708"	358	"Unnamed Rd, Gila National Forest, MAGDALENA, NM 87825, USA"
359	4	8	35	897535	NM	New Mexico	33.583153	-107.319696	"33.583153,-107.319696"	359	"Unnamed Rd, Cibola National Forest, MAGDALENA, NM 87825, USA"
360	4	8	35	897535	NM	New Mexico	33.654896	-106.642313	"33.654896,-106.642313"	360	"Wsmr P Route 22, NM, USA"
361	4	8	35	897535	NM	New Mexico	33.722239	-105.963637	"33.722239,-105.963637"	361	"U.S. 380, Carrizozo, NM 88301, USA"
362	4	8	35	897535	NM	New Mexico	33.78517	-105.283747	"33.78517,-105.283747"	362	"County Road B008, Capitan, NM 88316, USA"
363	4	8	35	897535	NM	New Mexico	33.843674	-104.602722	"33.843674,-104.602722"	363	"Unnamed Rd, Roswell, NM 88201, USA"
364	4	8	35	897535	NM	New Mexico	33.897739	-103.920642	"33.897739,-103.920642"	364	"Unnamed Rd, Elida, NM 88116, USA"
365	4	8	35	897535	NM	New Mexico	33.947354	-103.23759	"33.947354,-103.23759"	365	"Unnamed Rd, Rogers, NM 88132, USA"
366	3	7	48	1779801	TX	Texas	33.992508	-102.553646	"33.992508,-102.553646"	366	"County Road 75, Sudan, TX 79371, USA"
367	3	7	48	1779801	TX	Texas	34.033193	-101.868893	"34.033193,-101.868893"	367	"2001-2049 Nix Rd, Hale Center, TX 79041, USA"
368	3	7	48	1779801	TX	Texas	34.069399	-101.183415	"34.069399,-101.183415"	368	"County Road 190, Floydada, TX 79235, USA"
369	3	7	48	1779801	TX	Texas	34.101119	-100.497295	"34.101119,-100.497295"	369	"Unnamed Rd, TX, USA"
370	3	7	48	1779801	TX	Texas	34.128346	-99.810617	"34.128346,-99.810617"	370	"Unnamed Rd, Quanah, TX 79252, USA"
371	3	7	48	1779801	TX	Texas	34.151074	-99.123466	"34.151074,-99.123466"	371	"12980-13956 County Road 128 E, Oklaunion, TX 76373, USA"
